site,PONTO,TIPO,wl_nm,refl_img
IPIXUNA,IPA001,AGUA,2222.4263,0.12509346
IPIXUNA,IPA001,AGUA,2230.0076,0.124605171
IPIXUNA,IPA001,AGUA,2237.9041,0.125383377
IPIXUNA,IPA001,AGUA,2245.4485,0.125551239
IPIXUNA,IPA001,AGUA,2253.1104,0.119188219
IPIXUNA,IPA001,AGUA,2260.8665,0.120408945
IPIXUNA,IPA001,AGUA,2268.2883,0.118593119
IPIXUNA,IPA001,AGUA,2276.0537,0.115037769
IPIXUNA,IPA001,AGUA,2283.4934,0.115175098
IPIXUNA,IPA001,AGUA,2290.8267,0.109300375
IPIXUNA,IPA001,AGUA,2298.6094,0.107713439
IPIXUNA,IPA001,AGUA,2305.7227,0.103059433
IPIXUNA,IPA001,AGUA,2313.2007,0.092301823
IPIXUNA,IPA001,AGUA,2320.8955,0.084550239
IPIXUNA,IPA001,AGUA,2327.8242,0.093202107
IPIXUNA,IPA001,AGUA,2335.5264,0.093430988
IPIXUNA,IPA001,AGUA,2342.8228,0.090028226
IPIXUNA,IPA001,AGUA,2349.7915,0.077347979
IPIXUNA,IPA001,AGUA,2357.2937,0.055207141
IPIXUNA,IPA001,AGUA,2364.5945,0.052491035
IPIXUNA,IPA001,AGUA,2371.5522,0.040985733
IPIXUNA,IPA001,AGUA,2378.771,0.038529031
IPIXUNA,IPA001,AGUA,2386.0618,0.034210727
IPIXUNA,IPA001,AGUA,2393.0388,0.037796598
IPIXUNA,IPA001,AGUA,2400.0359,0.038406957
IPIXUNA,IPA001,AGUA,2407.6045,0.029983979
IPIXUNA,IPA001,AGUA,2414.3567,0.024719616
IPIXUNA,IPA001,AGUA,2421.2373,0.024719616
IPIXUNA,IPA001,AGUA,2428.6677,0.028763257
IPIXUNA,IPA001,AGUA,2435.5442,0.024597544
IPIXUNA,IPA001,AGUA,2442.4031,0.024521248
IPIXUNA,IPA001,AGUA,2449.1423,0.020141909
IPIXUNA,IPA001,AGUA,2456.5857,0.020355536
IPIXUNA,IPA001,AGUA,2463.0303,0.020386053
IPIXUNA,IPA001,AGUA,2469.6272,0.025116351
IPIXUNA,IPA001,AGUA,2477.0549,0.017364766
IPIXUNA,IPA001,AGUA,2483.793,0.018127719
IPIXUNA,IPA001,AGUA,2490.2192,0.023834592
IPIXUNA,IPA001,AGUA,2497.1155,0.025604639
IPIXUNA,IPA002,AGUA,406.99341,0.020935379
IPIXUNA,IPA002,AGUA,415.83899,0.021469444
IPIXUNA,IPA002,AGUA,423.78476,0.024185549
IPIXUNA,IPA002,AGUA,431.33469,0.016601816
IPIXUNA,IPA002,AGUA,438.65689,0.034042876
IPIXUNA,IPA002,AGUA,446.01471,0.030930037
IPIXUNA,IPA002,AGUA,453.38947,0.025024796
IPIXUNA,IPA002,AGUA,460.73175,0.021332113
IPIXUNA,IPA002,AGUA,468.09842,0.019943541
IPIXUNA,IPA002,AGUA,475.31885,0.023636226
IPIXUNA,IPA002,AGUA,482.54816,0.02526894
IPIXUNA,IPA002,AGUA,489.79486000000003,0.027222095
IPIXUNA,IPA002,AGUA,497.05865,0.028107118
IPIXUNA,IPA002,AGUA,504.51172,0.035126269
IPIXUNA,IPA002,AGUA,512.04639,0.034805831
IPIXUNA,IPA002,AGUA,519.54376,0.041916534
IPIXUNA,IPA002,AGUA,527.3053,0.050873578
IPIXUNA,IPA002,AGUA,535.05255,0.059754331
IPIXUNA,IPA002,AGUA,542.88513,0.067536429
IPIXUNA,IPA002,AGUA,550.91461,0.0742504
IPIXUNA,IPA002,AGUA,559.02026,0.077164873
IPIXUNA,IPA002,AGUA,567.20612,0.078889146
IPIXUNA,IPA002,AGUA,575.48682,0.082551308
IPIXUNA,IPA002,AGUA,583.84412,0.088517584
IPIXUNA,IPA002,AGUA,592.33899,0.081910431
IPIXUNA,IPA002,AGUA,601.0144,0.088975355
IPIXUNA,IPA002,AGUA,609.95819,0.093354695
IPIXUNA,IPA002,AGUA,618.71997,0.0980087
IPIXUNA,IPA002,AGUA,627.77844,0.102098115
IPIXUNA,IPA002,AGUA,636.67627,0.104036011
IPIXUNA,IPA002,AGUA,645.96381,0.10464637
IPIXUNA,IPA002,AGUA,655.41876,0.103150986
IPIXUNA,IPA002,AGUA,664.8941,0.106248572
IPIXUNA,IPA002,AGUA,674.46436,0.107255667
IPIXUNA,IPA002,AGUA,684.13727,0.112764172
IPIXUNA,IPA002,AGUA,694.12836,0.12260624
IPIXUNA,IPA002,AGUA,703.737,0.121309221
IPIXUNA,IPA002,AGUA,713.72687,0.124452583
IPIXUNA,IPA002,AGUA,723.87994,0.118059054
IPIXUNA,IPA002,AGUA,733.9552,0.116060123
IPIXUNA,IPA002,AGUA,744.14954,0.128557265
IPIXUNA,IPA002,AGUA,754.4696,0.143465325
IPIXUNA,IPA002,AGUA,764.85645,0.156847492
IPIXUNA,IPA002,AGUA,775.2735,0.164736405
IPIXUNA,IPA002,AGUA,785.65955,0.148210883
IPIXUNA,IPA002,AGUA,796.12701,0.151918828
IPIXUNA,IPA002,AGUA,806.71106,0.159746706
IPIXUNA,IPA002,AGUA,817.31104,0.141847864
IPIXUNA,IPA002,AGUA,827.91949,0.138277262
IPIXUNA,IPA002,AGUA,838.52722000000006,0.138323039
IPIXUNA,IPA002,AGUA,849.20996,0.13963531
IPIXUNA,IPA002,AGUA,859.97314,0.143099114
IPIXUNA,IPA002,AGUA,870.74255,0.141374841
IPIXUNA,IPA002,AGUA,881.45605,0.143327996
IPIXUNA,IPA002,AGUA,892.08093,0.137224391
IPIXUNA,IPA002,AGUA,902.80164,0.122728311
IPIXUNA,IPA002,AGUA,913.44507,0.111085683
IPIXUNA,IPA002,AGUA,923.9502,0.126710922
IPIXUNA,IPA002,AGUA,934.11206,0.132539868
IPIXUNA,IPA002,AGUA,944.62732,0.134920269
IPIXUNA,IPA002,AGUA,956.27148,0.115892269
IPIXUNA,IPA002,AGUA,967.02667,0.098023959
IPIXUNA,IPA002,AGUA,977.36542,0.101640344
IPIXUNA,IPA002,AGUA,943.35791,0.083299004
IPIXUNA,IPA002,AGUA,951.40143,0.098100252
IPIXUNA,IPA002,AGUA,959.974,0.07579156
IPIXUNA,IPA002,AGUA,969.84491,0.089799345
IPIXUNA,IPA002,AGUA,979.224,0.095719844
IPIXUNA,IPA002,AGUA,988.91791,0.102983139
IPIXUNA,IPA002,AGUA,998.9082,0.109819181
IPIXUNA,IPA002,AGUA,1008.6443,0.112520024
IPIXUNA,IPA002,AGUA,1018.5357,0.114610516
IPIXUNA,IPA002,AGUA,1029.344,0.120408945
IPIXUNA,IPA002,AGUA,1037.9878,0.119493403
IPIXUNA,IPA002,AGUA,1047.675,0.12509346
IPIXUNA,IPA002,AGUA,1057.5737,0.127367049
IPIXUNA,IPA002,AGUA,1067.7948,0.126909286
IPIXUNA,IPA002,AGUA,1078.2161,0.123125046
IPIXUNA,IPA002,AGUA,1088.761,0.119584955
IPIXUNA,IPA002,AGUA,1099.2776,0.110551611
IPIXUNA,IPA002,AGUA,1109.8894,0.107682921
IPIXUNA,IPA002,AGUA,1120.6759,0.123094529
IPIXUNA,IPA002,AGUA,1131.3048,0.173769742
IPIXUNA,IPA002,AGUA,1142.0703,0.134966046
IPIXUNA,IPA002,AGUA,1152.6501,0.102738991
IPIXUNA,IPA002,AGUA,1163.676,0.094743267
IPIXUNA,IPA002,AGUA,1174.7142,0.093583584
IPIXUNA,IPA002,AGUA,1185.5884,0.100282289
IPIXUNA,IPA002,AGUA,1196.3394,0.102983139
IPIXUNA,IPA002,AGUA,1207.2737,0.101029985
IPIXUNA,IPA002,AGUA,1217.8635,0.103944458
IPIXUNA,IPA002,AGUA,1229.1852,0.10829328
IPIXUNA,IPA002,AGUA,1240.2145,0.110673688
IPIXUNA,IPA002,AGUA,1250.9799,0.11810483
IPIXUNA,IPA002,AGUA,1262.5322,0.130434126
IPIXUNA,IPA002,AGUA,1273.4963,0.130968183
IPIXUNA,IPA002,AGUA,1284.4878,0.115358204
IPIXUNA,IPA002,AGUA,1295.4218,0.102342263
IPIXUNA,IPA002,AGUA,1306.218,0.09436179
IPIXUNA,IPA002,AGUA,1317.2566,0.090867475
IPIXUNA,IPA002,AGUA,1328.2993,0.086152434
IPIXUNA,IPA002,AGUA,1339.1294,0.112214848
IPIXUNA,IPA002,AGUA,1459.3157,0.125001907
IPIXUNA,IPA002,AGUA,1469.9308,0.103273064
IPIXUNA,IPA002,AGUA,1480.8422,0.066819258
IPIXUNA,IPA002,AGUA,1491.4292,0.039108872
IPIXUNA,IPA002,AGUA,1502.0236,0.037567712
IPIXUNA,IPA002,AGUA,1512.6333,0.038590066
IPIXUNA,IPA002,AGUA,1523.2222,0.042435341
IPIXUNA,IPA002,AGUA,1533.7764,0.043366142
IPIXUNA,IPA002,AGUA,1544.2262,0.047852293
IPIXUNA,IPA002,AGUA,1554.8168,0.051056687
IPIXUNA,IPA002,AGUA,1565.3688,0.053391319
IPIXUNA,IPA002,AGUA,1575.6274,0.057251852
IPIXUNA,IPA002,AGUA,1585.8597,0.062088959
IPIXUNA,IPA002,AGUA,1596.2454,0.063797973
IPIXUNA,IPA002,AGUA,1606.4913,0.06503395
IPIXUNA,IPA002,AGUA,1616.8336,0.066483557
IPIXUNA,IPA002,AGUA,1627.021,0.066956587
IPIXUNA,IPA002,AGUA,1637.0919,0.066254675
IPIXUNA,IPA002,AGUA,1647.2316,0.068314642
IPIXUNA,IPA002,AGUA,1656.933,0.069733731
IPIXUNA,IPA002,AGUA,1667.1851,0.070618756
IPIXUNA,IPA002,AGUA,1677.3193,0.07034409
IPIXUNA,IPA002,AGUA,1687.4269,0.069901578
IPIXUNA,IPA002,AGUA,1697.2943,0.070252538
IPIXUNA,IPA002,AGUA,1707.0945,0.069993131
IPIXUNA,IPA002,AGUA,1716.8589,0.068039976
IPIXUNA,IPA002,AGUA,1726.6516,0.067536429
IPIXUNA,IPA002,AGUA,1736.4883,0.065735869
IPIXUNA,IPA002,AGUA,1746.2192,0.065064467
IPIXUNA,IPA002,AGUA,1755.833,0.06117342
IPIXUNA,IPA002,AGUA,1765.5127,0.060502023
IPIXUNA,IPA002,AGUA,1775.1178,0.062134739
IPIXUNA,IPA002,AGUA,1784.7173,0.071396962
IPIXUNA,IPA002,AGUA,1793.9531,0.106675819
IPIXUNA,IPA002,AGUA,1958.6244,0.101594567
IPIXUNA,IPA002,AGUA,1967.3418,0.037048906
IPIXUNA,IPA002,AGUA,1976.0129,0.023346303
IPIXUNA,IPA002,AGUA,1984.853,0.018463416
IPIXUNA,IPA002,AGUA,1993.5482,0.026474403
IPIXUNA,IPA002,AGUA,2002.1106,0.032822154
IPIXUNA,IPA002,AGUA,2010.6614,0.051819637
IPIXUNA,IPA002,AGUA,2019.3214,0.034500647
IPIXUNA,IPA002,AGUA,2027.7267,0.02684062
IPIXUNA,IPA002,AGUA,2036.2607,0.025650416
IPIXUNA,IPA002,AGUA,2044.6809,0.028763257
IPIXUNA,IPA002,AGUA,2053.0078,0.032440681
IPIXUNA,IPA002,AGUA,2061.3787,0.035614558
IPIXUNA,IPA002,AGUA,2069.7957,0.032867935
IPIXUNA,IPA002,AGUA,2077.9915,0.033768214
IPIXUNA,IPA002,AGUA,2086.3823,0.033844512
IPIXUNA,IPA002,AGUA,2094.6252,0.032898452
IPIXUNA,IPA002,AGUA,2102.8213,0.034409095
IPIXUNA,IPA002,AGUA,2111.0391,0.034668498
IPIXUNA,IPA002,AGUA,2119.2314,0.03447013
IPIXUNA,IPA002,AGUA,2127.3372,0.036667429
IPIXUNA,IPA002,AGUA,2135.5103,0.039368276
IPIXUNA,IPA002,AGUA,2143.4656,0.041626614
IPIXUNA,IPA002,AGUA,2151.3862,0.040436409
IPIXUNA,IPA002,AGUA,2159.564,0.040604256
IPIXUNA,IPA002,AGUA,2167.4849,0.044357978
IPIXUNA,IPA002,AGUA,2175.3442,0.043717097
IPIXUNA,IPA002,AGUA,2183.4202,0.042404823
IPIXUNA,IPA002,AGUA,2191.1003,0.046509501
IPIXUNA,IPA002,AGUA,2199.1353,0.044693675
IPIXUNA,IPA002,AGUA,2206.843,0.04866102
IPIXUNA,IPA002,AGUA,2214.625,0.047043566
IPIXUNA,IPA002,AGUA,2222.4263,0.048279546
IPIXUNA,IPA002,AGUA,2230.0076,0.047974367
IPIXUNA,IPA002,AGUA,2237.9041,0.04728771
IPIXUNA,IPA002,AGUA,2245.4485,0.049164567
IPIXUNA,IPA002,AGUA,2253.1104,0.047959104
IPIXUNA,IPA002,AGUA,2260.8665,0.046326391
IPIXUNA,IPA002,AGUA,2268.2883,0.04728771
IPIXUNA,IPA002,AGUA,2276.0537,0.043457694
IPIXUNA,IPA002,AGUA,2283.4934,0.046448462
IPIXUNA,IPA002,AGUA,2290.8267,0.04309148
IPIXUNA,IPA002,AGUA,2298.6094,0.042404823
IPIXUNA,IPA002,AGUA,2305.7227,0.041229878
IPIXUNA,IPA002,AGUA,2313.2007,0.034912642
IPIXUNA,IPA002,AGUA,2320.8955,0.032898452
IPIXUNA,IPA002,AGUA,2327.8242,0.0371252
IPIXUNA,IPA002,AGUA,2335.5264,0.038376439
IPIXUNA,IPA002,AGUA,2342.8228,0.033966582
IPIXUNA,IPA002,AGUA,2349.7915,0.030457009
IPIXUNA,IPA002,AGUA,2357.2937,0.027832456
IPIXUNA,IPA002,AGUA,2364.5945,0.025467308
IPIXUNA,IPA002,AGUA,2371.5522,0.02293431
IPIXUNA,IPA002,AGUA,2378.771,0.019989319
IPIXUNA,IPA002,AGUA,2386.0618,0.021911956
IPIXUNA,IPA002,AGUA,2393.0388,0.022278173
IPIXUNA,IPA002,AGUA,2400.0359,0.020325018
IPIXUNA,IPA002,AGUA,2407.6045,0.018173495
IPIXUNA,IPA002,AGUA,2414.3567,0.018188754
IPIXUNA,IPA002,AGUA,2421.2373,0.017273214
IPIXUNA,IPA002,AGUA,2428.6677,0.017715724
IPIXUNA,IPA002,AGUA,2435.5442,0.018966964
IPIXUNA,IPA002,AGUA,2442.4031,0.018661784
IPIXUNA,IPA002,AGUA,2449.1423,0.014160372
IPIXUNA,IPA002,AGUA,2456.5857,0.01513695
IPIXUNA,IPA002,AGUA,2463.0303,0.015304799
IPIXUNA,IPA002,AGUA,2469.6272,0.017380025
IPIXUNA,IPA002,AGUA,2477.0549,0.017242694
IPIXUNA,IPA002,AGUA,2483.793,0.013336386
IPIXUNA,IPA002,AGUA,2490.2192,0.026184482
IPIXUNA,IPA002,AGUA,2497.1155,0.030273899
IPIXUNA,IPA003,AGUA,406.99341,0.056885634
IPIXUNA,IPA003,AGUA,415.83899,0.045426108
IPIXUNA,IPA003,AGUA,423.78476,0.052597847
IPIXUNA,IPA003,AGUA,431.33469,0.052704662
IPIXUNA,IPA003,AGUA,438.65689,0.055924315
IPIXUNA,IPA003,AGUA,446.01471,0.062195774
IPIXUNA,IPA003,AGUA,453.38947,0.059098192
IPIXUNA,IPA003,AGUA,460.73175,0.058258947
IPIXUNA,IPA003,AGUA,468.09842,0.051621269
IPIXUNA,IPA003,AGUA,475.31885,0.060410466
IPIXUNA,IPA003,AGUA,482.54816,0.059876401
IPIXUNA,IPA003,AGUA,489.79486000000003,0.066163123
IPIXUNA,IPA003,AGUA,497.05865,0.061829556
IPIXUNA,IPA003,AGUA,504.51172,0.07249561
IPIXUNA,IPA003,AGUA,512.04639,0.072404057
IPIXUNA,IPA003,AGUA,519.54376,0.082825974
IPIXUNA,IPA003,AGUA,527.3053,0.092423894
IPIXUNA,IPA003,AGUA,535.05255,0.106614783
IPIXUNA,IPA003,AGUA,542.88513,0.109575033
IPIXUNA,IPA003,AGUA,550.91461,0.116990924
IPIXUNA,IPA003,AGUA,559.02026,0.122697793
IPIXUNA,IPA003,AGUA,567.20612,0.122865647
IPIXUNA,IPA003,AGUA,575.48682,0.124483101
IPIXUNA,IPA003,AGUA,583.84412,0.124254212
IPIXUNA,IPA003,AGUA,592.33899,0.119249254
IPIXUNA,IPA003,AGUA,601.0144,0.127840087
IPIXUNA,IPA003,AGUA,609.95819,0.130205229
IPIXUNA,IPA003,AGUA,618.71997,0.133669034
IPIXUNA,IPA003,AGUA,627.77844,0.135317013
IPIXUNA,IPA003,AGUA,636.67627,0.137163341
IPIXUNA,IPA003,AGUA,645.96381,0.137254909
IPIXUNA,IPA003,AGUA,655.41876,0.133775845
IPIXUNA,IPA003,AGUA,664.8941,0.138445109
IPIXUNA,IPA003,AGUA,674.46436,0.137926295
IPIXUNA,IPA003,AGUA,684.13727,0.144930184
IPIXUNA,IPA003,AGUA,694.12836,0.169848174
IPIXUNA,IPA003,AGUA,703.737,0.189486533
IPIXUNA,IPA003,AGUA,713.72687,0.230045021
IPIXUNA,IPA003,AGUA,723.87994,0.27032882
IPIXUNA,IPA003,AGUA,733.9552,0.299809277
IPIXUNA,IPA003,AGUA,744.14954,0.341817349
IPIXUNA,IPA003,AGUA,754.4696,0.374303818
IPIXUNA,IPA003,AGUA,764.85645,0.392324716
IPIXUNA,IPA003,AGUA,775.2735,0.415854126
IPIXUNA,IPA003,AGUA,785.65955,0.386160076
IPIXUNA,IPA003,AGUA,796.12701,0.390691996
IPIXUNA,IPA003,AGUA,806.71106,0.410543978
IPIXUNA,IPA003,AGUA,817.31104,0.386114299
IPIXUNA,IPA003,AGUA,827.91949,0.403707951
IPIXUNA,IPA003,AGUA,838.52722000000006,0.408087283
IPIXUNA,IPA003,AGUA,849.20996,0.414816499
IPIXUNA,IPA003,AGUA,859.97314,0.418783844
IPIXUNA,IPA003,AGUA,870.74255,0.42034027
IPIXUNA,IPA003,AGUA,881.45605,0.437338829
IPIXUNA,IPA003,AGUA,892.08093,0.444724202
IPIXUNA,IPA003,AGUA,902.80164,0.422659636
IPIXUNA,IPA003,AGUA,913.44507,0.403570622
IPIXUNA,IPA003,AGUA,923.9502,0.461661696
IPIXUNA,IPA003,AGUA,934.11206,0.482963294
IPIXUNA,IPA003,AGUA,944.62732,0.498802155
IPIXUNA,IPA003,AGUA,956.27148,0.401098639
IPIXUNA,IPA003,AGUA,967.02667,0.360524923
IPIXUNA,IPA003,AGUA,977.36542,0.381765455
IPIXUNA,IPA003,AGUA,943.35791,0.395819038
IPIXUNA,IPA003,AGUA,951.40143,0.364141285
IPIXUNA,IPA003,AGUA,959.974,0.330632478
IPIXUNA,IPA003,AGUA,969.84491,0.376440078
IPIXUNA,IPA003,AGUA,979.224,0.379583418
IPIXUNA,IPA003,AGUA,988.91791,0.386877239
IPIXUNA,IPA003,AGUA,998.9082,0.39894712
IPIXUNA,IPA003,AGUA,1008.6443,0.39919126
IPIXUNA,IPA003,AGUA,1018.5357,0.407461673
IPIXUNA,IPA003,AGUA,1029.344,0.420447081
IPIXUNA,IPA003,AGUA,1037.9878,0.422140837
IPIXUNA,IPA003,AGUA,1047.675,0.427100033
IPIXUNA,IPA003,AGUA,1057.5737,0.432455927
IPIXUNA,IPA003,AGUA,1067.7948,0.432730615
IPIXUNA,IPA003,AGUA,1078.2161,0.427435726
IPIXUNA,IPA003,AGUA,1088.761,0.42650491
IPIXUNA,IPA003,AGUA,1099.2776,0.413778901
IPIXUNA,IPA003,AGUA,1109.8894,0.409781039
IPIXUNA,IPA003,AGUA,1120.6759,0.420202941
IPIXUNA,IPA003,AGUA,1131.3048,0.617776752
IPIXUNA,IPA003,AGUA,1142.0703,0.47533378
IPIXUNA,IPA003,AGUA,1152.6501,0.376180679
IPIXUNA,IPA003,AGUA,1163.676,0.38170442
IPIXUNA,IPA003,AGUA,1174.7142,0.374715805
IPIXUNA,IPA003,AGUA,1185.5884,0.389028758
IPIXUNA,IPA003,AGUA,1196.3394,0.400061041
IPIXUNA,IPA003,AGUA,1207.2737,0.397222847
IPIXUNA,IPA003,AGUA,1217.8635,0.398779273
IPIXUNA,IPA003,AGUA,1229.1852,0.403112829
IPIXUNA,IPA003,AGUA,1240.2145,0.40988785
IPIXUNA,IPA003,AGUA,1250.9799,0.429388881
IPIXUNA,IPA003,AGUA,1262.5322,0.451468676
IPIXUNA,IPA003,AGUA,1273.4963,0.463233382
IPIXUNA,IPA003,AGUA,1284.4878,0.424902737
IPIXUNA,IPA003,AGUA,1295.4218,0.396124214
IPIXUNA,IPA003,AGUA,1306.218,0.372823685
IPIXUNA,IPA003,AGUA,1317.2566,0.369939715
IPIXUNA,IPA003,AGUA,1328.2993,0.351689935
IPIXUNA,IPA003,AGUA,1339.1294,0.426642239
IPIXUNA,IPA003,AGUA,1459.3157,0.477164865
IPIXUNA,IPA003,AGUA,1469.9308,0.359578848
IPIXUNA,IPA003,AGUA,1480.8422,0.238162816
IPIXUNA,IPA003,AGUA,1491.4292,0.206958115
IPIXUNA,IPA003,AGUA,1502.0236,0.204867631
IPIXUNA,IPA003,AGUA,1512.6333,0.222339213
IPIXUNA,IPA003,AGUA,1523.2222,0.234668493
IPIXUNA,IPA003,AGUA,1533.7764,0.23987183
IPIXUNA,IPA003,AGUA,1544.2262,0.245365068
IPIXUNA,IPA003,AGUA,1554.8168,0.254825652
IPIXUNA,IPA003,AGUA,1565.3688,0.262409389
IPIXUNA,IPA003,AGUA,1575.6274,0.273411155
IPIXUNA,IPA003,AGUA,1585.8597,0.28227666
IPIXUNA,IPA003,AGUA,1596.2454,0.288044542
IPIXUNA,IPA003,AGUA,1606.4913,0.293049514
IPIXUNA,IPA003,AGUA,1616.8336,0.29637599
IPIXUNA,IPA003,AGUA,1627.021,0.294773787
IPIXUNA,IPA003,AGUA,1637.0919,0.293995589
IPIXUNA,IPA003,AGUA,1647.2316,0.295109481
IPIXUNA,IPA003,AGUA,1656.933,0.298329145
IPIXUNA,IPA003,AGUA,1667.1851,0.299092084
IPIXUNA,IPA003,AGUA,1677.3193,0.301884502
IPIXUNA,IPA003,AGUA,1687.4269,0.298939496
IPIXUNA,IPA003,AGUA,1697.2943,0.293446243
IPIXUNA,IPA003,AGUA,1707.0945,0.292072952
IPIXUNA,IPA003,AGUA,1716.8589,0.29536888
IPIXUNA,IPA003,AGUA,1726.6516,0.287434191
IPIXUNA,IPA003,AGUA,1736.4883,0.283436328
IPIXUNA,IPA003,AGUA,1746.2192,0.269352257
IPIXUNA,IPA003,AGUA,1755.833,0.270237267
IPIXUNA,IPA003,AGUA,1765.5127,0.256000608
IPIXUNA,IPA003,AGUA,1775.1178,0.255649656
IPIXUNA,IPA003,AGUA,1784.7173,0.284077197
IPIXUNA,IPA003,AGUA,1793.9531,0.350774407
IPIXUNA,IPA003,AGUA,1958.6244,0.288044542
IPIXUNA,IPA003,AGUA,1967.3418,0.154451817
IPIXUNA,IPA003,AGUA,1976.0129,0.116975665
IPIXUNA,IPA003,AGUA,1984.853,0.11549554
IPIXUNA,IPA003,AGUA,1993.5482,0.144213021
IPIXUNA,IPA003,AGUA,2002.1106,0.129289687
IPIXUNA,IPA003,AGUA,2010.6614,0.169878691
IPIXUNA,IPA003,AGUA,2019.3214,0.127489135
IPIXUNA,IPA003,AGUA,2027.7267,0.150942251
IPIXUNA,IPA003,AGUA,2036.2607,0.156908527
IPIXUNA,IPA003,AGUA,2044.6809,0.166155487
IPIXUNA,IPA003,AGUA,2053.0078,0.162203401
IPIXUNA,IPA003,AGUA,2061.3787,0.181658655
IPIXUNA,IPA003,AGUA,2069.7957,0.168505386
IPIXUNA,IPA003,AGUA,2077.9915,0.178377971
IPIXUNA,IPA003,AGUA,2086.3823,0.172716871
IPIXUNA,IPA003,AGUA,2094.6252,0.171465635
IPIXUNA,IPA003,AGUA,2102.8213,0.168749526
IPIXUNA,IPA003,AGUA,2111.0391,0.173113599
IPIXUNA,IPA003,AGUA,2119.2314,0.172762647
IPIXUNA,IPA003,AGUA,2127.3372,0.177843899
IPIXUNA,IPA003,AGUA,2135.5103,0.18323034
IPIXUNA,IPA003,AGUA,2143.4656,0.190661475
IPIXUNA,IPA003,AGUA,2151.3862,0.18304722
IPIXUNA,IPA003,AGUA,2159.564,0.182558939
IPIXUNA,IPA003,AGUA,2167.4849,0.187472343
IPIXUNA,IPA003,AGUA,2175.3442,0.190493628
IPIXUNA,IPA003,AGUA,2183.4202,0.188250557
IPIXUNA,IPA003,AGUA,2191.1003,0.194079503
IPIXUNA,IPA003,AGUA,2199.1353,0.183428705
IPIXUNA,IPA003,AGUA,2206.843,0.194354162
IPIXUNA,IPA003,AGUA,2214.625,0.195864812
IPIXUNA,IPA003,AGUA,2222.4263,0.193636984
IPIXUNA,IPA003,AGUA,2230.0076,0.192095831
IPIXUNA,IPA003,AGUA,2237.9041,0.196429387
IPIXUNA,IPA003,AGUA,2245.4485,0.191897467
IPIXUNA,IPA003,AGUA,2253.1104,0.187090874
IPIXUNA,IPA003,AGUA,2260.8665,0.191439688
IPIXUNA,IPA003,AGUA,2268.2883,0.186709389
IPIXUNA,IPA003,AGUA,2276.0537,0.182436869
IPIXUNA,IPA003,AGUA,2283.4934,0.180392161
IPIXUNA,IPA003,AGUA,2290.8267,0.175173566
IPIXUNA,IPA003,AGUA,2298.6094,0.172549024
IPIXUNA,IPA003,AGUA,2305.7227,0.1657435
IPIXUNA,IPA003,AGUA,2313.2007,0.145616844
IPIXUNA,IPA003,AGUA,2320.8955,0.133730069
IPIXUNA,IPA003,AGUA,2327.8242,0.148485541
IPIXUNA,IPA003,AGUA,2335.5264,0.150179297
IPIXUNA,IPA003,AGUA,2342.8228,0.137911037
IPIXUNA,IPA003,AGUA,2349.7915,0.122560464
IPIXUNA,IPA003,AGUA,2357.2937,0.08123903
IPIXUNA,IPA003,AGUA,2364.5945,0.077393763
IPIXUNA,IPA003,AGUA,2371.5522,0.060105287
IPIXUNA,IPA003,AGUA,2378.771,0.054795146
IPIXUNA,IPA003,AGUA,2386.0618,0.051407646
IPIXUNA,IPA003,AGUA,2393.0388,0.051499199
IPIXUNA,IPA003,AGUA,2400.0359,0.056290533
IPIXUNA,IPA003,AGUA,2407.6045,0.044403754
IPIXUNA,IPA003,AGUA,2414.3567,0.034332801
IPIXUNA,IPA003,AGUA,2421.2373,0.033127338
IPIXUNA,IPA003,AGUA,2428.6677,0.041382469
IPIXUNA,IPA003,AGUA,2435.5442,0.034699015
IPIXUNA,IPA003,AGUA,2442.4031,0.035461966
IPIXUNA,IPA003,AGUA,2449.1423,0.026153963
IPIXUNA,IPA003,AGUA,2456.5857,0.031464104
IPIXUNA,IPA003,AGUA,2463.0303,0.029251546
IPIXUNA,IPA003,AGUA,2469.6272,0.024826428
IPIXUNA,IPA003,AGUA,2477.0549,0.025375754
IPIXUNA,IPA003,AGUA,2483.793,0.020996414
IPIXUNA,IPA003,AGUA,2490.2192,0.028091859
IPIXUNA,IPA003,AGUA,2497.1155,0.031754024
IPIXUNA,IPA004,AGUA,406.99341,0.070359349
IPIXUNA,IPA004,AGUA,415.83899,0.064469367
IPIXUNA,IPA004,AGUA,423.78476,0.05989166
IPIXUNA,IPA004,AGUA,431.33469,0.056351569
IPIXUNA,IPA004,AGUA,438.65689,0.066834517
IPIXUNA,IPA004,AGUA,446.01471,0.060761426
IPIXUNA,IPA004,AGUA,453.38947,0.054856185
IPIXUNA,IPA004,AGUA,460.73175,0.051682308
IPIXUNA,IPA004,AGUA,468.09842,0.047318228
IPIXUNA,IPA004,AGUA,475.31885,0.050049592
IPIXUNA,IPA004,AGUA,482.54816,0.045609217
IPIXUNA,IPA004,AGUA,489.79486000000003,0.050232701
IPIXUNA,IPA004,AGUA,497.05865,0.045929655
IPIXUNA,IPA004,AGUA,504.51172,0.050217442
IPIXUNA,IPA004,AGUA,512.04639,0.046890974
IPIXUNA,IPA004,AGUA,519.54376,0.054596782
IPIXUNA,IPA004,AGUA,527.3053,0.062333103
IPIXUNA,IPA004,AGUA,535.05255,0.074113071
